file,year,dataset,solute,solvent,solute_name,solvent_name,T,gamma_inf,ln_gamma_inf,method,has_sigma,split,pred_ln_gamma_inf
je060395n.xml,2007,45,NNPPMTNAJDCUHE-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,2-methylpropane,"1,4-dimethylbenzene",299.99,1.86,0.62057648772511,calculated from henry's law constants,True,test_one,0.2923522763941084
je060395n.xml,2007,45,NNPPMTNAJDCUHE-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,2-methylpropane,"1,4-dimethylbenzene",309.85,1.83,0.6043159668533296,calculated from henry's law constants,True,test_one,0.2772183805765919
je060395n.xml,2007,45,NNPPMTNAJDCUHE-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,2-methylpropane,"1,4-dimethylbenzene",319.99,1.79,0.5822156198526637,calculated from henry's law constants,True,test_one,0.26279499366909664
je060395n.xml,2007,45,NNPPMTNAJDCUHE-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,2-methylpropane,"1,4-dimethylbenzene",329.99,1.74,0.5538851132264376,calculated from henry's law constants,True,test_one,0.24959362888145842
je0502647.xml,2005,7,NNPPMTNAJDCUHE-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,2-methylpropane,2-propenol,270.01,9.51,2.252343876557299,gas stripping method,True,train,3.1172984483285413
je0502647.xml,2005,7,NNPPMTNAJDCUHE-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,2-methylpropane,2-propenol,289.99,8.83,2.178155014615869,gas stripping method,True,train,2.9099125219563327
je0502647.xml,2005,7,NNPPMTNAJDCUHE-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,2-methylpropane,2-propenol,309.995,8.11,2.0930978681273213,gas stripping method,True,train,2.7179294880559417
je0502647.xml,2005,7,NNPPMTNAJDCUHE-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,2-methylpropane,2-propenol,329.99,7.14,1.965712776351493,gas stripping method,True,train,2.543327325294449
je060395n.xml,2007,39,NNPPMTNAJDCUHE-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,2-methylpropane,toluene,270.0,2.25,0.8109302162163288,calculated from henry's law constants,True,train,0.5130734533624579
je060395n.xml,2007,39,NNPPMTNAJDCUHE-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,2-methylpropane,toluene,289.98,2.12,0.7514160886839212,calculated from henry's law constants,True,train,0.459142986813913
je060395n.xml,2007,39,NNPPMTNAJDCUHE-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,2-methylpropane,toluene,309.94,2.01,0.6981347220709843,calculated from henry's law constants,True,train,0.413181555059111
je060395n.xml,2007,39,NNPPMTNAJDCUHE-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,2-methylpropane,toluene,329.99,1.91,0.6471032420585384,calculated from henry's law constants,True,train,0.3735263511561299
j.jct.2005.08.004.xml,2006,69,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,"1,1-difluoroethane",1-pentanol,270.06,5.76,1.7509374747078,Chromatography,True,test_one,0.8825875208049948
j.jct.2005.08.004.xml,2006,69,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,"1,1-difluoroethane",1-pentanol,290.0,5.2,1.6486586255873816,Chromatography,True,test_one,0.7772781074392763
j.jct.2005.08.004.xml,2006,69,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,"1,1-difluoroethane",1-pentanol,309.99,4.6,1.5260563034950492,Chromatography,True,test_one,0.6830507933128921
j.jct.2005.08.004.xml,2006,69,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,"1,1-difluoroethane",1-pentanol,330.0,4.05,1.3987168811184478,Chromatography,True,test_one,0.6004015343469206
j.jct.2005.08.004.xml,2006,77,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"1,1-difluoroethane",3-pentanol,259.98,8.85,2.180417459019838,Chromatography,True,train,0.8613581655514289
j.jct.2005.08.004.xml,2006,77,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"1,1-difluoroethane",3-pentanol,270.03,7.77,2.050270164379556,Chromatography,True,train,0.8073354985805604
j.jct.2005.08.004.xml,2006,77,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"1,1-difluoroethane",3-pentanol,290.0,5.92,1.7783364488959144,Chromatography,True,train,0.7077094515537419
j.jct.2005.08.004.xml,2006,77,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"1,1-difluoroethane",3-pentanol,309.99,4.57,1.5195132049061133,Chromatography,True,train,0.6196347972188863
j.jct.2005.08.004.xml,2006,77,NPNPZTNLOVBDOC-UHFFFAOYSA-N,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"1,1-difluoroethane",3-pentanol,330.0,3.62,1.2864740258376797,Chromatography,True,train,0.5432148701217011
j.jct.2005.08.004.xml,2006,15,NPNPZTNLOVBDOC-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,"1,1-difluoroethane",1-propanol,259.93,5.61,1.724550719534605,Chromatography,True,train,0.920751233720384
j.jct.2005.08.004.xml,2006,15,NPNPZTNLOVBDOC-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,"1,1-difluoroethane",1-propanol,269.98,5.47,1.6992786164338898,Chromatography,True,train,0.8726507317054435
j.jct.2005.08.004.xml,2006,15,NPNPZTNLOVBDOC-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,"1,1-difluoroethane",1-propanol,290.0,5.17,1.6428726885203375,Chromatography,True,train,0.7793004107610619
j.jct.2005.08.004.xml,2006,15,NPNPZTNLOVBDOC-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,"1,1-difluoroethane",1-propanol,309.99,4.79,1.5665304114228238,Chromatography,True,train,0.6930147110484501
j.jct.2005.08.004.xml,2006,15,NPNPZTNLOVBDOC-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,"1,1-difluoroethane",1-propanol,330.0,4.36,1.472472057360943,Chromatography,True,train,0.6157078194379303
je050343i.xml,2005,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CPJRRXSHAYUTGL-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-3-buten-1-ol,269.95,4.53,1.5107219394949427,Chromatography,True,train,0.6840591011260275
je050343i.xml,2005,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CPJRRXSHAYUTGL-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-3-buten-1-ol,289.9,4.12,1.415853163361435,Chromatography,True,train,0.6039122063569328
je050343i.xml,2005,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CPJRRXSHAYUTGL-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-3-buten-1-ol,309.99,3.74,1.3190856114264409,Chromatography,True,train,0.5328452848405135
je050343i.xml,2005,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CPJRRXSHAYUTGL-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-3-buten-1-ol,330.0,3.5,1.252762968495368,Chromatography,True,train,0.47179922115321954
je060395n.xml,2007,137,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,1-difluoroethane","1,2-dimethylbenzene",270.13,2.61,0.959350221334602,calculated from henry's law constants,True,train,0.6966361552256576
je060395n.xml,2007,137,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,1-difluoroethane","1,2-dimethylbenzene",289.99,2.52,0.924258901523332,calculated from henry's law constants,True,train,0.6389000957708201
je060395n.xml,2007,137,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,1-difluoroethane","1,2-dimethylbenzene",309.84,2.44,0.8919980393051105,calculated from henry's law constants,True,train,0.5882499535418064
je060395n.xml,2007,137,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,"1,1-difluoroethane","1,2-dimethylbenzene",329.99,2.31,0.8372475245337022,calculated from henry's law constants,True,train,0.54286025426623
je700270d.xml,2007,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,"1,1-difluoroethane",tetrahydropyran,250.06,1.57,0.4510756193602167,Chromatography,True,train,-0.2269481487447183
je700270d.xml,2007,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,"1,1-difluoroethane",tetrahydropyran,270.12,1.64,0.494696241836107,Chromatography,True,train,-0.14931916798990105
je700270d.xml,2007,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,"1,1-difluoroethane",tetrahydropyran,289.97,1.67,0.5128236264286637,Chromatography,True,train,-0.09118903865032449
je700270d.xml,2007,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,"1,1-difluoroethane",tetrahydropyran,309.98,1.69,0.5247285289349821,Chromatography,True,train,-0.04663644237206764
je700270d.xml,2007,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DHXVGJBLRPWPCS-UHFFFAOYSA-N,"1,1-difluoroethane",tetrahydropyran,329.97,1.66,0.5068176023684519,Chromatography,True,train,-0.01273105741175012
j.jct.2005.08.004.xml,2006,53,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,"1,1-difluoroethane",2-methyl-2-propanol,300.0,4.31,1.4609379041156565,Chromatography,True,train,0.6471278507868836
j.jct.2005.08.004.xml,2006,53,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,"1,1-difluoroethane",2-methyl-2-propanol,309.99,3.79,1.332366019094335,Chromatography,True,train,0.6068392792598235
j.jct.2005.08.004.xml,2006,53,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,"1,1-difluoroethane",2-methyl-2-propanol,320.0,3.42,1.229640551074514,Chromatography,True,train,0.5691341804172338
j.jct.2005.08.004.xml,2006,53,NPNPZTNLOVBDOC-UHFFFAOYSA-N,DKGAVHZHDRPRBM-UHFFFAOYSA-N,"1,1-difluoroethane",2-methyl-2-propanol,330.0,3.13,1.1410330045520618,Chromatography,True,train,0.5340935141941172
je050343i.xml,2005,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,HNVRRHSXBLFLIG-UHFFFAOYSA-N,"1,1-difluoroethane","3-buten-2-ol, 2-methyl-",250.0,4.68,1.5432981099295553,Chromatography,True,train,0.8123193583365833
je050343i.xml,2005,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,HNVRRHSXBLFLIG-UHFFFAOYSA-N,"1,1-difluoroethane","3-buten-2-ol, 2-methyl-",269.96,3.99,1.383791230901772,Chromatography,True,train,0.7175122088895503
je050343i.xml,2005,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,HNVRRHSXBLFLIG-UHFFFAOYSA-N,"1,1-difluoroethane","3-buten-2-ol, 2-methyl-",289.99,3.39,1.220829921392359,Chromatography,True,train,0.6311921596279836
je050343i.xml,2005,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,HNVRRHSXBLFLIG-UHFFFAOYSA-N,"1,1-difluoroethane","3-buten-2-ol, 2-methyl-",309.99,2.89,1.0612565021243408,Chromatography,True,train,0.5555320367597847
je050343i.xml,2005,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,HNVRRHSXBLFLIG-UHFFFAOYSA-N,"1,1-difluoroethane","3-buten-2-ol, 2-methyl-",330.0,2.47,0.904218150639886,Chromatography,True,train,0.4903667647660919
je060395n.xml,2007,139,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,1-difluoroethane","1,3-dimethylbenzene",270.1,2.46,0.9001613499442714,calculated from henry's law constants,True,train,0.6868331581577258
je060395n.xml,2007,139,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,1-difluoroethane","1,3-dimethylbenzene",289.99,2.42,0.883767540168595,calculated from henry's law constants,True,train,0.6269023296028506
je060395n.xml,2007,139,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,1-difluoroethane","1,3-dimethylbenzene",309.84,2.33,0.8458682675776092,calculated from henry's law constants,True,train,0.5746789218111709
je060395n.xml,2007,139,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,1-difluoroethane","1,3-dimethylbenzene",329.99,2.23,0.8020015854720274,calculated from henry's law constants,True,train,0.528096091195826
je100529s.xml,2010,71,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IWDCLRJOBJJRNH-UHFFFAOYSA-N,freon 152a,4-methylphenol,309.99,4.46,1.4951487660319729,Gas Stripping Method,True,train,0.7765948096091241
je100529s.xml,2010,71,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IWDCLRJOBJJRNH-UHFFFAOYSA-N,freon 152a,4-methylphenol,319.99,4.26,1.449269160281279,Gas Stripping Method,True,train,0.7338706167224869
je100529s.xml,2010,71,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IWDCLRJOBJJRNH-UHFFFAOYSA-N,freon 152a,4-methylphenol,329.99,4.07,1.4036429994545037,Gas Stripping Method,True,train,0.694419131586364
je100529s.xml,2010,71,NPNPZTNLOVBDOC-UHFFFAOYSA-N,IWDCLRJOBJJRNH-UHFFFAOYSA-N,freon 152a,4-methylphenol,340.02,3.88,1.355835153635182,Gas Stripping Method,True,train,0.6578945458422716
j.jct.2005.08.004.xml,2006,61,NPNPZTNLOVBDOC-UHFFFAOYSA-N,JYVLIDXNZAXMDK-YFKPBYRVSA-N,"1,1-difluoroethane",2-pentanol,270.05,7.28,1.9851308622085944,Chromatography,True,train,0.7030408216460173
j.jct.2005.08.004.xml,2006,61,NPNPZTNLOVBDOC-UHFFFAOYSA-N,JYVLIDXNZAXMDK-YFKPBYRVSA-N,"1,1-difluoroethane",2-pentanol,290.0,5.92,1.7783364488959144,Chromatography,True,train,0.6185992551826182
j.jct.2005.08.004.xml,2006,61,NPNPZTNLOVBDOC-UHFFFAOYSA-N,JYVLIDXNZAXMDK-YFKPBYRVSA-N,"1,1-difluoroethane",2-pentanol,309.99,4.76,1.5602476682433286,Chromatography,True,train,0.5426549580829486
j.jct.2005.08.004.xml,2006,61,NPNPZTNLOVBDOC-UHFFFAOYSA-N,JYVLIDXNZAXMDK-YFKPBYRVSA-N,"1,1-difluoroethane",2-pentanol,330.01,3.71,1.3110318766193438,Chromatography,True,train,0.47601749734632215
j.jct.2005.08.004.xml,2006,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,"1,1-difluoroethane",2-propanol,269.99,5.49,1.7029282555214391,Chromatography,True,train,0.8734679218392181
j.jct.2005.08.004.xml,2006,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,"1,1-difluoroethane",2-propanol,289.99,5.05,1.6193882432872684,Chromatography,True,train,0.7764024484191179
j.jct.2005.08.004.xml,2006,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,"1,1-difluoroethane",2-propanol,309.99,4.54,1.5129270120532563,Chromatography,True,train,0.6875005621573331
j.jct.2005.08.004.xml,2006,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,"1,1-difluoroethane",2-propanol,330.0,3.98,1.3812818192963463,Chromatography,True,train,0.608537356520276
j.jct.2005.08.004.xml,2006,39,NPNPZTNLOVBDOC-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"1,1-difluoroethane",1-butanol,269.94,5.59,1.7209792871670078,Chromatography,True,train,0.835874296406558
j.jct.2005.08.004.xml,2006,39,NPNPZTNLOVBDOC-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"1,1-difluoroethane",1-butanol,289.99,5.2,1.6486586255873816,Chromatography,True,train,0.7365275535251592
j.jct.2005.08.004.xml,2006,39,NPNPZTNLOVBDOC-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"1,1-difluoroethane",1-butanol,309.99,4.73,1.5539252025038417,Chromatography,True,train,0.6473557381760682
j.jct.2005.08.004.xml,2006,39,NPNPZTNLOVBDOC-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"1,1-difluoroethane",1-butanol,330.01,4.25,1.4469189829363254,Chromatography,True,train,0.5689633779397082
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,269.97,4.43,1.4883995840570443,Chromatography,True,train,1.753960413244289
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,289.99,4.53,1.5107219394949427,Chromatography,True,train,1.623580968815089
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,300.0,4.56,1.5173226235262949,Chromatography,True,train,1.5591661305738753
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,310.0,4.55,1.5151272329628591,Chromatography,True,train,1.496318261240431
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,320.0,4.51,1.506297153514587,Chromatography,True,train,1.435486868951267
j.jct.2005.08.004.xml,2006,7,NPNPZTNLOVBDOC-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,"1,1-difluoroethane",methanol,330.0,4.42,1.4861396960896067,Chromatography,True,train,1.3770343508645415
j.jct.2005.08.004.xml,2006,101,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PHTQWCKDNZKARW-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-1-butanol,270.03,5.4,1.6863989535702288,Chromatography,True,train,0.9718962841045201
j.jct.2005.08.004.xml,2006,101,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PHTQWCKDNZKARW-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-1-butanol,290.0,4.91,1.5912739418064292,Chromatography,True,train,0.856973876420436
j.jct.2005.08.004.xml,2006,101,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PHTQWCKDNZKARW-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-1-butanol,309.99,4.38,1.4770487243883548,Chromatography,True,train,0.7546993550957022
j.jct.2005.08.004.xml,2006,101,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PHTQWCKDNZKARW-UHFFFAOYSA-N,"1,1-difluoroethane",3-methyl-1-butanol,329.99,3.86,1.3506671834767394,Chromatography,True,train,0.6652531764843466
je060395n.xml,2007,143,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PPBRXRYQALVLMV-UHFFFAOYSA-N,"1,1-difluoroethane",styrene,270.07,3.67,1.3001916620664788,calculated from henry's law constants,True,train,0.5867377054200813
je060395n.xml,2007,143,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PPBRXRYQALVLMV-UHFFFAOYSA-N,"1,1-difluoroethane",styrene,309.84,3.5,1.252762968495368,calculated from henry's law constants,True,train,0.495722529943309
je060395n.xml,2007,143,NPNPZTNLOVBDOC-UHFFFAOYSA-N,PPBRXRYQALVLMV-UHFFFAOYSA-N,"1,1-difluoroethane",styrene,329.99,3.4,1.2237754316221157,calculated from henry's law constants,True,train,0.45798068364732025
j.jct.2005.08.004.xml,2006,85,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QPRQEDXDYOZYLA-YFKPBYRVSA-N,"1,1-difluoroethane",2-methyl-1-butanol,270.01,6.59,1.885553348514416,Chromatography,True,train,0.7617043423099217
j.jct.2005.08.004.xml,2006,85,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QPRQEDXDYOZYLA-YFKPBYRVSA-N,"1,1-difluoroethane",2-methyl-1-butanol,289.99,5.77,1.7526720805200082,Chromatography,True,train,0.6718560314105093
j.jct.2005.08.004.xml,2006,85,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QPRQEDXDYOZYLA-YFKPBYRVSA-N,"1,1-difluoroethane",2-methyl-1-butanol,309.99,4.95,1.599387576580599,Chromatography,True,train,0.5915730081631912
j.jct.2005.08.004.xml,2006,85,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QPRQEDXDYOZYLA-YFKPBYRVSA-N,"1,1-difluoroethane",2-methyl-1-butanol,330.0,4.19,1.4327007339340465,Chromatography,True,train,0.5213916009031605
je100529s.xml,2010,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QWVGKYWNOKOFNN-UHFFFAOYSA-N,freon 152a,2-methylphenol,299.99,4.02,1.3912819026309295,Gas Stripping Method,True,train,0.7235350095086517
je100529s.xml,2010,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QWVGKYWNOKOFNN-UHFFFAOYSA-N,freon 152a,2-methylphenol,309.99,3.84,1.3454723665996355,Gas Stripping Method,True,train,0.6839651820253043
je100529s.xml,2010,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QWVGKYWNOKOFNN-UHFFFAOYSA-N,freon 152a,2-methylphenol,319.99,3.67,1.3001916620664788,Gas Stripping Method,True,train,0.6474774743598591
je100529s.xml,2010,23,NPNPZTNLOVBDOC-UHFFFAOYSA-N,QWVGKYWNOKOFNN-UHFFFAOYSA-N,freon 152a,2-methylphenol,329.99,3.49,1.249901736214336,Gas Stripping Method,True,train,0.6138680180632051
je100529s.xml,2010,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,freon 152a,3-methylphenol,289.98,4.79,1.5665304114228238,Gas Stripping Method,True,train,0.816763021737759
je100529s.xml,2010,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,freon 152a,3-methylphenol,299.98,4.59,1.5238800240724537,Gas Stripping Method,True,train,0.7702321105643578
je100529s.xml,2010,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,freon 152a,3-methylphenol,309.99,4.37,1.4747630091074988,Gas Stripping Method,True,train,0.7272107170154274
je100529s.xml,2010,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,freon 152a,3-methylphenol,319.99,4.16,1.425515074273172,Gas Stripping Method,True,train,0.6875826968491151
je100529s.xml,2010,47,NPNPZTNLOVBDOC-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,freon 152a,3-methylphenol,329.99,3.98,1.3812818192963463,Gas Stripping Method,True,train,0.6510758720747406
je060395n.xml,2007,133,NPNPZTNLOVBDOC-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,"1,1-difluoroethane",benzene,279.99,2.42,0.883767540168595,calculated from henry's law constants,True,train,0.46436840202609364
je060395n.xml,2007,133,NPNPZTNLOVBDOC-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,"1,1-difluoroethane",benzene,289.99,2.37,0.8628899551470398,calculated from henry's law constants,True,train,0.44716094909009463
je060395n.xml,2007,133,NPNPZTNLOVBDOC-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,"1,1-difluoroethane",benzene,309.99,2.27,0.8197798314933114,calculated from henry's law constants,True,train,0.41600398922396115
je060395n.xml,2007,133,NPNPZTNLOVBDOC-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,"1,1-difluoroethane",benzene,329.99,2.2,0.7884573603642703,calculated from henry's law constants,True,train,0.3885555156805204
je060395n.xml,2007,141,NPNPZTNLOVBDOC-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,1-difluoroethane","1,4-dimethylbenzene",289.99,2.36,0.8586616190375187,calculated from henry's law constants,True,test_one,0.6065381110661251
je060395n.xml,2007,141,NPNPZTNLOVBDOC-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,1-difluoroethane","1,4-dimethylbenzene",299.99,2.29,0.8285518175661483,calculated from henry's law constants,True,test_one,0.5798379862848185
je060395n.xml,2007,141,NPNPZTNLOVBDOC-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,1-difluoroethane","1,4-dimethylbenzene",309.85,2.27,0.8197798314933114,calculated from henry's law constants,True,test_one,0.5552234374991175
je060395n.xml,2007,141,NPNPZTNLOVBDOC-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,1-difluoroethane","1,4-dimethylbenzene",319.99,2.23,0.8020015854720274,calculated from henry's law constants,True,test_one,0.5315226612618189
je060395n.xml,2007,141,NPNPZTNLOVBDOC-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,1-difluoroethane","1,4-dimethylbenzene",329.99,2.18,0.7793248768009977,calculated from henry's law constants,True,test_one,0.5096097334776284
je0502647.xml,2005,21,NPNPZTNLOVBDOC-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,"1,1-difluoroethane",2-propenol,270.06,4.94,1.5973653311998313,gas stripping method,True,train,0.941802567032509
je0502647.xml,2005,21,NPNPZTNLOVBDOC-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,"1,1-difluoroethane",2-propenol,289.99,4.68,1.5432981099295553,gas stripping method,True,train,0.8541346123988846
je0502647.xml,2005,21,NPNPZTNLOVBDOC-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,"1,1-difluoroethane",2-propenol,309.98,4.39,1.47932922708708,gas stripping method,True,train,0.773433673081958
je0502647.xml,2005,21,NPNPZTNLOVBDOC-UHFFFAOYSA-N,XXROGKLTLUQVRX-UHFFFAOYSA-N,"1,1-difluoroethane",2-propenol,329.99,4.02,1.3912819026309295,gas stripping method,True,train,0.7016063669351503
je060395n.xml,2007,135,NPNPZTNLOVBDOC-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,"1,1-difluoroethane",toluene,270.0,2.33,0.8458682675776092,calculated from henry's law constants,True,train,0.5739041538172697
